id,political_party,tweet
1344190151694671873,partido popular,"☀ Buenos días y #FelizMiércoles a todos, aquí os dejamos nuestra agenda para el día de hoy   🗓  https://t.co/BMvEOmkwn7  https://t.co/6WNiR6FAWX"
1343943923140603904,partido popular,"España ya ha perdido 463 días, el tiempo que el Gobierno ha tardado en poner en marcha algunas de las medidas propuestas por el PP.   España no se merece un Gobierno que no actúa y que cuando lo hace, llega siempre tarde.  ❌ #GobiernoSuspenso    https://t.co/Ydjex1YZxP"
1343900150939455488,partido popular,👉 @pablocasado_ resume 2020:   Un muy mal año con un pésimo Gobierno.  ❌ #GobiernoSuspenso  https://t.co/uWkdlVGbWX
1343899759942242304,partido popular,"👉 @pablocasado_ define la crisis política que empezó con el pacto Frankenstein de Sánchez y sus socios: ""se ha caracterizado por la radicalidad y el sectarismo, la división interna y el cesarismo rechazando todos los pactos que le hemos ofrecido.""  ❌ #GobiernoSuspenso  https://t.co/dEpZuYyMsc"
1343898170485575681,partido popular,"👉 @pablocasado_ destaca los aspectos de la crisis institucional: deterioro de la imagen internacional, el independentismo en Cataluña, blanqueamiento de Bildu, el intento de ocupación del Poder Judicial del Gobierno y sus ataques a la Jefatura del Estado.  ❌ #GobiernoSuspenso  https://t.co/KzGgpxHJaj"
1343895402505007104,partido popular,"👉 @pablocasado_ recuerda que la crisis económica venía de atrás, aunque la mala gestión del Gobierno ha precipitado su asimetría. Y pide que no se peronice con la solidaridad europea.  ❌ #GobiernoSuspenso  https://t.co/xkm6qODgCr"
1343894616161058816,partido popular,"👉 @pablocasado_ analiza la crisis social existente, agravada por la pandemia, en los ámbitos de la seguridad, la vivienda, y el educativo.  ❌ #GobiernoSuspenso  https://t.co/skPIbOr4UL"
1343890063751606272,partido popular,"👉 @pablocasado_ destaca que el Gobierno de Sánchez ha reaccionado a la crisis sanitaria del #COVID19 con mentira, incompetencia y arrogancia.  ❌ #GobiernoSuspenso  https://t.co/mbyrCLTlSw"
1343889852295733248,partido popular,👉 @pablocasado_: Los únicos que han salido más fuertes este 2020 han sido los socios del Gobierno.  ❌ #GobiernoSuspenso  https://t.co/CiyXE27bqI
1343886433795379200,partido popular,🔴 EN DIRECTO: @pablocasado_ hace balance de 2020:  ❌ #GobiernoSuspenso  https://t.co/Vvk4CftUkI
1343873789541687296,partido popular,▶️ Este es el verdadero examen al Gobierno: ¿Cómo se pueden perder 463 días en un solo año?  Dale al PLAY  ❌ #GobiernoSuspenso  https://t.co/VfGsGvaPzU
1343871850196180992,partido popular,"🔵 A partir de las 12:30h., @pablocasado_ ofrece una rueda de prensa para hacer balance del año 2020.  📡 Síguelo en directo en nuestras redes y en  https://t.co/MVt7JTx7fY  https://t.co/Eu71eHIIdD"
1343818347213893632,partido popular,"☀ Buenos días y #FelizMartes a todos, aquí os dejamos nuestra agenda para el día de hoy 👇  🗓  https://t.co/BMvEOmkwn7  https://t.co/oOb2xKoSGE"
1343625808955518979,partido popular,"Esto dijo el ministro Illa hace 6 meses.  Hoy, en la ponencia del Proyecto de Ley sobre la nueva normalidad, han rechazado todas las enmiendas de los grupos de la oposición.  🔴 El 'Gobierno del bulo' lo ha vuelto a hacer. Han convertido la mentira en su forma de hacer política.  https://t.co/qJQsjxauJH"
1343542259925528576,partido popular,"👉 @pablocasado_ incide en el plan de choque económico del PP que pasa por  bajar los impuestos a las empresas, dar más flexibilidad y eliminar trabas burocráticas, aprobar ayudas  y ampliar los ERTE.  https://t.co/g98Rpb8Fg1"
1343542230062141441,partido popular,"La esperanza de la llegada de la vacuna no se puede ver mezclada con propaganda, tiene que verse acompañada por una gestión eficaz.  👉 @pablocasado_ en Barcelona  https://t.co/Hk2Lu1dqUc"
1343539471946559490,partido popular,"El Gobierno debería presentar ya un recurso de inconstitucionalidad al decreto de limitación del precio del alquiler, que lo paralizaría inmediatamente y evitaría una situación profundamente negativa.   👉 @alejandroTGN  https://t.co/YFiFSaMakP"
1343538951685107722,partido popular,👉 @alejandroTGN responde a Ábalos: Es imposible aliviar la tensión con quienes dicen que lo van a volver a hacer. La concordia y la convivencia se logran desde el respeto a la ley.  https://t.co/w1Lj9gKQxo
1343488679986262016,partido popular,"Hola @sanchezcastejon,  Llevas 78 decretazos hasta la pandemia y 37 este año, uno cada 10 días.  Desprecias al Congreso, en tus propias palabras."
1343479508821831682,partido popular,"""El Gobierno tiene la decisión de los indultos muy madurada. Si no hay arrepentimiento ¿cómo se va a indultar? La obligación moral que tiene el Gobierno en primer lugar es respetar y hacer respetar la ley.""  🎙 @AlmeidaPP_ en @LasMananas_rne"
1343478922709786625,partido popular,"""¿Cómo es posible que el Gobierno no se siente a hablar de forma periódica con los partidos de Estado de la oposición? Con los partidos que no son de Estado no se pueden tratar las cuestiones esenciales que afectan al futuro de los españoles.""  🎙 @AlmeidaPP_ en @LasMananas_rne"
1343476466718289920,partido popular,"""Estamos muy orgullosos del trabajo del Rey en circunstancias tan difíciles. Es la clave de bóveda de nuestro sistema y el PSOE no puede estar con una mano en la monarquía y otra en Podemos. Antes de mirar al rey, que se miren a sí mismos.""  🎙 @AlmeidaPP_ en @LasMananas_rne"
1343475136645787649,partido popular,"""Los ciudadanos tienen un mérito enorme tras tantos meses de incertidumbre y confusión, y aún así han hecho un esfuerzo extraordinario en una época muy especial.""  🎙 @AlmeidaPP_ en @LasMananas_rne"
1343463989070729216,partido popular,"📻 Esta mañana, no te pierdas la entrevista a nuestro portavoz nacional, @AlmeidaPP_, en @LasMananas_rne.  Podrás escucharla, a partir de las 09:00h., aquí 👉 https://t.co/HsTLDKIxjk  https://t.co/TjzAAchOkR"
1343462623040458754,partido popular,"☀ Buenos días y #FelizLunes a todos, aquí os dejamos nuestra agenda para el día de hoy 👇  🗓  https://t.co/BMvEOmkwn7  https://t.co/rLm7hDCAVY"
1343210007656099842,partido popular,🔵 Pedimos al Gobierno que deje la propaganda y se ponga a trabajar en lo importante   👇🏻 @anapastorjulian 👇🏻  https://t.co/EFViP5cEJo
1343170657908092928,partido popular,"""Le pedimos al Gobierno que se preocupe del sector pesquero, que es fundamental para la economía de nuestro país y se está jugando el futuro en este momento"".   ""Desde el GPP vamos a luchar para que el sector pesquero no sea el que quede a la cola"".  👉 @anapastorjulian  https://t.co/QmP4By9pgY"
1343169375738748928,partido popular,"""Pedimos al Gobierno que no se atribuya éxitos que no son suyos, y sí que se preocupe de lo que realmente importa en este momento, que es seguir trabajando para que por Barajas no sigan entrando personas contagiadas de la nueva cepa de coronavirus"".  👉 @anapastorjulian  https://t.co/s4hMcun9P3"
1343167388024504321,partido popular,"""La UE ha coordinado este proceso de vacunación, las CC.AA. están administrando la vacuna, y le pedimos al Gobierno de España que sea capaz de que no haya 17 planes de vacunación y que se distribuya de forma equitativa a todos los ciudadanos"".  👉 @anapastorjulian  https://t.co/9J03HdMR8U"
1343131462107865091,partido popular,"El apoyo de cada diputado de Bildu a los PGE costó 2’6 millones de €.  Mientras los españoles cierran sus negocios y se van al paro por la crisis, el Gobierno compra el ‘sí’ de los herederos de ETA a los PGE.   https://t.co/GtB9SasllZ"
1342849901424685056,partido popular,"➡️ Los miembros del Gobierno están dividiendo a la sociedad ante el silencio de Sánchez.  ➡️ El Gobierno tiene que coordinar y liderar, y no desaparecer cuando aparecen los problemas.  👇 @alejandroTGN  👇  https://t.co/JBO1JCKGJ2"
1342817288517521409,partido popular,Exigimos al Gobierno más transparencia en los rescates públicos de empresas por Covid.  ❌ El Gobierno tiene que dar la cara y dejar claro dónde y de qué manera se distribuye el dinero. No permitiremos que continúe con esta ausencia de transparencia.  https://t.co/Hrwpozu97M
1342786220510867456,partido popular,"""No podemos tener 17 planes distintos de vacunación"".   ""Es imprescindible que el Gobierno coordine y lidere, y no desaparezca cuando los problemas aparecen"".  👉 @alejandroTGN  https://t.co/ouzL33YYC3"
1342784255643033600,partido popular,"""Es la primera vez desde la recuperación de la democracia, que miembros del Gobierno de España, con el silencio de Sánchez, no solamente no unen, sino que explícitamente dividen"".  👉 @alejandroTGN  https://t.co/vgXoiGTAM7"
1342759863789768705,partido popular,"Mientras el Partido Popular ofrece soluciones a Sánchez para salir de la crisis sanitaria y económica, las medidas del Gobierno convierten a España en el peor país de la OCDE en salud y economía, y en uno de los peores del mundo.  👇🏻 @dlacalle 👇🏻  https://t.co/3AHyJ1MH2z"
1342101549653389314,partido popular,"""Hemos pedido a través de una iniciativa en el Congreso, que se actúe de forma inmediata para traer de vuelta a nuestros compatriotas atrapados con sus camiones en el Reino Unido. Es fundamental hacer una acción diplomática coordinada y garantizar su retorno"".  👉 @TeoGarciaEgea  https://t.co/EAPO1vsUhn"
1342027379666006017,partido popular,"""Si los españoles quieren que Sánchez se vaya de la Moncloa, la única opción viable es el Partido Popular"".  ""Este es un partido de puerta ancha, transversal y donde caben todos los constitucionalistas"".  📺 @montesinospablo en @LaHoraTVE  https://t.co/50vbBP1Gra"
1342025797981204485,partido popular,"""Reiteramos nuestro apoyo y respaldo al jefe del Estado, y nuestra censura a esa parte del Gobierno de España que ataca al Rey con el objetivo de acabar con la Constitución de todos"".  📺 @montesinospablo en @LaHoraTVE  https://t.co/DSFTU2Lz1K"
1342024011639894016,partido popular,"""El Partido Popular es un partido de Estado y, en el marco de la Ley, lo que van a hacer las CC.AA. donde gobernamos es una resistencia legal, constitucional y cívica en defensa de la libertad de los padres"". #StopLeyCelaá  📺 @montesinospablo en @LaHoraTVE  https://t.co/H0Xer9H9XB"
1342010351626412033,partido popular,📺 A las 9:00h. será entrevistado @montesinospablo en @LaHoraTVE   👇 Podrás seguir la entrevista en directo a través de este enlace 👇  https://t.co/S0OU9kFES5  https://t.co/7bsGLO7BCj
1342000132657721344,partido popular,"☀  Buenos días y #FelizJueves a todos, aquí os dejamos nuestra agenda para el día de hoy 👇   📆   https://t.co/S74g2KqN64  https://t.co/ZgFLXOm1Fv"
1341797044839739394,partido popular,"🔴 Sánchez consigue aprobar la sectaria Ley Celaá sin oír a nadie, sin consenso y sin incorporar ninguna de las enmiendas presentadas.  👉🏼 Los PGE tenían un precio muy caro que estaba dispuesto a pagar, y ya ha cumplido con Rufián y Torra sin despeinarse.  https://t.co/DwBnW9xJdE"
1341780194386952192,partido popular,"🚨 Ni ayudas, ni suspensiones fiscales, ni eliminación de trabas burocráticas como hacen sus homólogos europeos👉 Sánchez prefiere subir las cuotas a los autónomos con carácter retroactivo y así terminar de hundir nuestro tejido productivo.  https://t.co/KPKov3rLkY"
1341741506600853506,partido popular,"""Los fondos europeos se tienen que conceder y gestionar de forma objetiva y con la participación de las CC.AA., las entidades locales y el Parlamento, como recomiendan las instituciones europeas. Estos fondos no son para el Gobierno, sino para los españoles"".  👉 @pablocasado_  https://t.co/fZoqP2sHSI"
1341738727056568321,partido popular,"""La aprobación de los PGE trae malas noticias. Son 9000 millones de € más de impuestos para las clases medias y trabajadoras, frente a lo que planteamos en el PP, que es bajar impuestos, como en otros países de nuestro entorno, para salir de la crisis"".  👉 @pablocasado_  https://t.co/gvoSKB80xe"
1341737351689723908,partido popular,"""Es fundamental reivindicar el sector industrial y el agroalimentario. Nosotros decimos que ese 12% de PIB agroindustrial en España necesita del apoyo de las administraciones, más aun cuando el cierre de la hostelería y del turismo afecta tanto a este sector"".  👉 @pablocasado_  https://t.co/EGZ8onFcVm"
1341639560460165121,partido popular,"☀  Buenos días y #FelizMiércoles a todos, aquí os dejamos nuestra agenda para el día de hoy 👇   📆   https://t.co/S74g2KqN64  https://t.co/k9ML1fdTHN"
1341437554919399427,partido popular,🗨 Denunciamos la discriminación del Gobierno de Pedro Sánchez y Pablo Iglesias a los ayuntamientos y diputaciones.  https://t.co/MtL0MZGd58
1341317383978422272,partido popular,No hay nadie al volante.  https://t.co/FHTTwRi7ir
1341278799548301313,partido popular,Muy buenos días y #FelizMartes ☕️  Esta es nuestra agenda para hoy👉🏼  https://t.co/S74g2KqN64  https://t.co/OIpoYtXAQm
1341144089358721024,partido popular,"""El Gobierno no tiene un plan para la hostelería o, al menos, no se conoce"".  ""Nosotros hemos presentado una propuesta que contiene 14 medidas, hechas después de reunirnos y escuchar al sector"".  https://t.co/ZqnnRdpXf6  📺 @jaimedeolano en @Lanoche_24h  https://t.co/jz1fPRJvr3"
1341141890696175618,partido popular,"""Entre tener el mando absoluto y no consultar con nadie, y lavarse las manos como hizo Sánchez a partir de julio, está la cogobernanza"".  ""Hay una falta del Gobierno central y las CC.AA. tienen que estar tomando sus medidas cada una"".  📺 @jaimedeolano en @Lanoche_24h  https://t.co/ebkI1ibsRW"
1341140586246631429,partido popular,"""Si el Gobierno en España se inhibe en su responsabilidad, la que le marca la Ley de Salud Pública, de establecer unos criterios comunes; y desde el punto de vista internacional reclama a la UE que se coordine, ¿para qué están Sánchez e Illa?"".  📺 @jaimedeolano en @Lanoche_24h  https://t.co/O4QDE1X8eg"
1341121261657858054,partido popular,"📺 Esta noche, @jaimedeolano será entrevistado en @Lanoche_24h.   Podrás verlo en tu televisión o en el siguiente enlace, en directo, a partir de las 22:00h.👉🏼  https://t.co/968Fwb3s6x  https://t.co/xCl6mrR6bq"
1341033867826892803,partido popular,"➡️ Pablo Casado ha ofrecido a Pedro Sánchez un pacto de Estado en materia de investigación, para destinar a este sector un 2% del PIB.  🔵 Seguiremos trabajando para los españoles y ofreciendo las soluciones que no aporta el Gobierno.   https://t.co/oQ1j1rYrEB"
1341006094068568066,partido popular,"""S.M. el Rey siempre ha hecho discursos muy oportunos, apelando a la concordia y a seguir conviviendo en el marco constitucional, con un compromiso con la ejemplaridad, la transparencia y la honestidad de institución, y con una apelación a la unidad nacional"".  👉 @pablocasado_  https://t.co/BLfqbfQt4p"
1341004672795111426,partido popular,"""Lo que pedimos al Gobierno es que haya un plan, porque si en la primera ola tuvimos prácticamente la peor incidencia del mundo y en la segunda, la peor al inicio de la misma, no nos puede pillar por tercera vez este tipo de irresponsabilidad"".  👉 @pablocasado_  https://t.co/a4QC8skGgt"
1341002988727484419,partido popular,"""Espero que el Gobierno, a no más tardar, nos conteste sobre esta oferta de un Pacto de Estado por la Investigación, que lo incluiríamos en el Pacto Cajal por"":  - La salud - La industria nacional - El cuidado de los mayores  - La investigación  👉 @pablocasado_  https://t.co/G3wKqGRY5b"
1341000513521893380,partido popular,"""En relación a la posible mutación de coronavirus en Gran Bretaña, sorprende que el Gobierno no haya concretado cuáles son las medidas que va a poner en marcha para evitar que esta mutación llegue a España"".  👉 @pablocasado_  https://t.co/DkzqGgzz1U"
1340997121835712513,partido popular,"""Es muy fácil, para los políticos incompetentes, señalar con el dedo a un sector y culparlo de todo, cuando no hay evidencia científica que demuestre que la hostelería es un sector donde los contagios son especialmente graves respecto a otros espacios públicos"".  👉@alejandroTGN  https://t.co/4fPFRrz7rS"
1340995978019688449,partido popular,"""Es imprescindible tomar el mismo impulso que hace 20 años fuimos capaces de dar a la ciencia y la tecnología en Cataluña"".  ""Propusimos, a través de una enmienda a los Presupuestos de la Generalitat, que el 2% del PIB fuese a parar a ciencia y tecnología"".  👉 @alejandroTGN  https://t.co/ZkN0mjZPCB"
1340993087108227075,partido popular,📡 @pablocasado_  interviene junto a @alejandroTGN tras visitar el Instituto Catalán de Investigación Científica.  https://t.co/sBZkXZVPJK
1340988235284164608,partido popular,➡️ A las 13:00h. @pablocasado_  interviene junto a @alejandroTGN tras visitar el Instituto Catalán de Investigación Científica.  📡 Podrás seguirlo en directo a través de nuestras redes y página web  https://t.co/6WGpUWq5JJ  https://t.co/U56msvjKkO
1340951172253949952,partido popular,"""Hay que recordar que el plan del Gobierno se filtró a un medio de comunicación nacional y conocimos por un periódico lo que iba a proponer, sin que antes fueran oídas las CC.AA."".  📺 @EnriqueLopezJIV en @EspejoPublico  https://t.co/FhBb8Ri0tm"
1340950343379800064,partido popular,"""El Gobierno de España tiene una deriva, y es que se escuda en las CC.AA."".  ""El grado de coordinación del Gobierno debería ser superior, teniendo en cuenta que estamos bajo el estado de alarma"".  📺 @EnriqueLopezJIV en @EspejoPublico  https://t.co/b2Luw4nLAP"
1340947197995732999,partido popular,"""Sánchez ya ha elegido a sus socios y, si no queremos esa ecuación, la de Sánchez con Bildu y ERC, la única opción es Pablo Casado”.  🎙️ @montesinospablo en @LaHoraTVE"
1340946193019514882,partido popular,"""Llevaremos a cabo una resistencia cívica, legal y constitucional contra la 'Ley Celaá'. Las CC.AA. donde gobernamos van a tratar de salvaguardar la libertad los padres para poder elegir el centro educativo que quieren para sus hijos"".  🎙️ @montesinospablo en @LaHoraTVE"
1340944748958408705,partido popular,"""Pedro Sánchez pide en Bruselas coordinación y llevar a cabo una posición conjunta, que es exactamente lo que no hace en aquí con las CC.AA., porque hoy España tiene 17 planes de Navidad distintos"".    🎙️ @montesinospablo en @LasMananas_rne"
1340943509596098560,partido popular,"""El Gobierno, en materia sanitaria, tiene que llegar a un pacto de Estado"".   ""Le pido transparencia, que es saber, por ejemplo, cuántas vacunas van a llegar a España y cómo va a ser su reparto"".  📺 @anapastorjulian en @LaHoraTVE  https://t.co/VIeDnddQSM"
1340940244951162880,partido popular,"""Con la 'Ley Celaá' se vulnera la libertad que tienen los padres para elegir la educación para sus hijos"".  ""En cuanto al castellano como lengua vehicular, es un respeto a la Constitución, además del deber de aprender castellano"".  📺 @anapastorjulian en @LaHoraTVE  https://t.co/qJym3XD2V6"
1340938229143506950,partido popular,"""Todos nos preguntamos por qué España es uno de los pocos países que tiene en cada CC.AA., dejada a su libre albedrío, la toma de decisiones de algo tan serio, cuando tenía que ser de manera conjunta"".  📺 @anapastorjulian en @LaHoraTVE  https://t.co/9BYSgw551D"
1340925237681139714,partido popular,📺 A las 9:10h. será entrevistado @EnriqueLopezJIV en @EspejoPublico   👇 Podrás seguir la entrevista en directo a través de este enlace 👇  https://t.co/hR1yzocBQf  https://t.co/44fkQukqYp
1340922460779196422,partido popular,🎙️ A las 9:00h. será entrevistado @montesinospablo  en @LasMananas_rne    👇 Podrás seguirlo en directo a través de este enlace 👇  https://t.co/jfY5yzI9de  https://t.co/tvMlcfPszT
1340919980469137408,partido popular,📺 A las 8:50h. será entrevistada @anapastorjulian en @LaHoraTVE   👇 Podrás seguir la entrevista en directo a través de este enlace 👇  https://t.co/S0OU9kFES5  https://t.co/USImCawUUF
1340914358830977024,partido popular,"☀  Buenos días y #FelizLunes a todos, aquí os dejamos nuestra agenda para el día de hoy 👇   📆   https://t.co/S74g2KqN64  https://t.co/PT0lPVk4Zv"
1340678654200864770,partido popular,"➡️ Reivindicamos libertad para que los padres elijan qué tipo de educación quieren para sus hijos  ➡️ Queremos un modelo educativo vertebrador de un gran país, como es España #StopLeyCelaá  👇 @cucagamarra 👇  https://t.co/tT13m6TEXT"
1340670557839380480,partido popular,"""Vamos a seguir aplicando todas las medidas que hagan falta para impedir una Ley que rompe el consenso y perjudica a la Educación"". #StopLeyCelaá  👉 @IdiazAyuso  https://t.co/WwTCUdfR1z"
1340668535438229504,partido popular,"""La 'Ley Celaá' es una Ley manifiestamente injusta para el futuro de los jóvenes españoles"".  ""Le pedimos al Gobierno que escuche a la calle y atienda a los padres, que lo único que están pidiendo es poder educar en libertad a sus hijos"". #StopLeyCelaá  👉 @AlmeidaPP_  https://t.co/pnoqi37Ngb"
1340643397200203777,partido popular,"""No queremos que la discrecionalidad que el Gobierno pretende tener con los fondos europeos, se convierta también una discrecionalidad a la hora de repartir la vacuna. Hay mucha gente preocupada y tenemos que dar esperanza y tranquilidad"".  👉 @pablocasado_  https://t.co/tP68ogRUM5"
1340642498033627137,partido popular,"""El Gobierno no se puede ocultar en las autonomías y en los ayuntamientos. Tiene que liderar, como pasa en Alemania y Francia, y dar un marco global para estas fiestas de Navidad"".  👉 @pablocasado_  https://t.co/8KKLl86AjL"
1340640871306412038,partido popular,"""El Gobierno no está haciendo absolutamente nada para escuchar a estas familias, que hoy se manifiestan pidiendo libertad"".  ""El Gobierno es experto en causar problemas en vez de resolverlos, porque aquí no había un problema"". #StopLeyCelaá  👉 @pablocasado_  https://t.co/vTzozp1bps"
1340639017516355586,partido popular,"""El modelo educativo que defendemos es el que quiere la mayor parte de los españoles: calidad, libertad y vertebración"".  ""El Gobierno deja abandonados a los españoles para ocuparse de sus luchas internas, y nosotros queremos que nos dejen elegir"". #StopLeyCelaá  👉 @pablocasado_  https://t.co/HfQOCN9upI"
1340584708841869313,partido popular,"Hoy volvemos a las calles para manifestarnos contra ‘Ley Celaá’, una Ley sectaria e ideológica que supone un atropello a la libertad de los padres para elegir libremente el centro educativo que quieren para sus hijos. #StopLeyCelaá    https://t.co/6wpV95Y845"
1340552817799520256,partido popular,"☀  Buenos días y #FelizDomingo a todos, aquí os dejamos nuestra agenda para el día de hoy 👇   📆   https://t.co/S74g2KqN64  https://t.co/WrjdWZ1IHI"
1340323763875921921,partido popular,"El Partido Popular siempre estará a favor de la libertad de prensa, y en contra de los radicales que quieren acabar con ella.  Todo nuestro apoyo a @cakealatake"
1340307328688635909,partido popular,"🔵 Nos sumamos mañana, domingo 20 de diciembre, a las manifestaciones contra la 'Ley Celaá'  👇 @alejandroTGN  👇  https://t.co/wkeGptOTuT"
1340284675366019073,partido popular,"La 'Ley Celaá' es el precio que por culpa del Gobierno vamos a tener que pagar todos los españoles a los independentistas, por los PGE.  Mañana domingo 20 de diciembre, únete a la manifestación contra esta Ley, que es un atropello a la libertad. #StopLeyCelaá  👉 @JavierMaroto  https://t.co/LVzYYFF2g0"
1340272215766540288,partido popular,"""El Gobierno tiene la obligación de coordinar y liderar la gestión de la pandemia"".   ""No tiene sentido que en España tengamos 17 planes distintos de vacunación y otros 17 planes de Navidad"".  👉 @alejandroTGN  https://t.co/R9fo1PPKZq"
1340266827570659328,partido popular,"""Nuestro partido se suma mañana a las manifestaciones contra la 'Ley Celaá', porque es un ataque sin precedentes a la libertad de todos los padres para elegir el modelo educativo que quieren para sus hijos"".  👉 @alejandroTGN  https://t.co/HYnyxVzSpw"
1340251751564369920,partido popular,"Decir 'no' a la 'Ley Celaá', es decir 'sí' a la educación especial, concertada y pública  Únete mañana, domingo 20 de diciembre, a las manifestaciones contra esta sectaria Ley #StopLeyCelaá   👉 @montesinospablo  https://t.co/Zv4mqb200W"
1340241940227518466,partido popular,España destruye un tercio de todo el empleo perdido en la Eurozona en el último año.  Hace mucho tiempo que a este Gobierno le vienen grandes los problemas que sufre España.  El Partido Popular es la solución a la inacción del Gobierno de Sánchez.   https://t.co/tvAhantigV
1340227317529006080,partido popular,La sociedad española se está movilizando en contra de ese atropello a la libertad que es la 'Ley Celaá'  Este domingo volvemos a las calles para manifestarnos contra esta Ley  Que sean los padres los que elijan libremente el centro para sus hijos #StopLeyCelaá  👇@jaimedeolano👇  https://t.co/iwGnDHkfbv
1340220702176243712,partido popular,"Este domingo volvemos a participar en las manifestaciones contra la ‘Ley Celaá’.  No podemos permitir que el Gobierno ponga en marcha esta ley ideológica, que solo sirve para contentar a sus socios independentistas. #StopLeyCelaá   https://t.co/K3qiqrjtQc"
1340190356911124481,partido popular,"☀  Buenos días y #FelizSábado a todos, aquí os dejamos nuestra agenda para el día de hoy 👇   📆   https://t.co/S74g2KqN64  https://t.co/1pWKSiphQh"
1340010332237017088,partido popular,📺 @DolorsMM en la presentación de la campaña del @ppegrupo: #SoyResponsable  https://t.co/PwWQ1lmfQo
1339999007641378817,partido popular,"👉 @pablocasado_: “Somos el partido que no solo hace oposición, sino que dice cómo pueden hacerse mejor las cosas. Este Gobierno no está a la altura de los retos que tiene España, está más preocupado por sus líos internos que por solucionar la vida de los españoles"".  https://t.co/EuZdSyn1LB"
1339997848469975040,partido popular,Sostenibilidad 👉 Plan Agua Digitalización 👉 para Admón. y entorno rural Garantía juvenil 👉 Plan Vivienda Competitividad 👉 bajada de impuestos Cohesión territorial 👉 culminación de los corredores de mercancía Resiliencia y fortalecimiento institucional 👉 mochila austriaca  https://t.co/Fi8ua5iI1r
1339995566353362945,partido popular,"👉@pablocasado_: “Europa no es un club neutral. Requiere de principios, valores y proyectos que contribuyan a lo que es bueno para los ciudadanos”.  No se puede hacer un plan de reconstrucción en beneficio de un Gobierno o un partido, tiene que llegar a los que lo han pasado mal.  https://t.co/9Nr6UEvKBg"
1339994150847045634,partido popular,"👉 @pablocasado_: “Al Partido Popular no le gusta crear problemas, le gusta dar soluciones”.  🔴 No nos gusta que haya gobiernos que, por permanecer en el poder, decidan cambiar el sistema porque prefieren eso a ser oposición en el sistema que nos dimos hace ya 42 años.  https://t.co/MWhp1kFpr9"
1339993092141838340,partido popular,"👉 @pablocasado_: “En Galicia se respetan la educación concertada y la especial. Se apuesta por la educación de calidad y vertebrada, con un bilingüismo cordial que va a convertirse en trilingüismo cordial, tal y como se comprometió @FeijooGalicia”.  https://t.co/7NNsihFsXF"
1339991177442037765,partido popular,"👉 @pablocasado_: “Ahora mismo tenemos que ver cómo una nación unida tiene 17 planes para la Navidad"".  ✅ Para las buenas noticias, sale el Gobierno ❌ Para las malas, que los presidentes autonómicos se las ingenien  Una cosa es la cogobernanza y otra el desgobierno.  https://t.co/iH4Lzuv9EJ"
1339988336002404352,partido popular,"👉 @pablocasado_: “El @ppdegalicia tiene todo el apoyo del Partido Popular en lo que reclama y no veo ese compromiso en el Gobierno de España”.  🔴 En los PGE no hay ni rastro de la ayuda comprometida para el Xacobeo, ni para la Ría de O Burgo, ni para los sectores productivos.  https://t.co/JctW8ZitDr"
1339985945987330050,partido popular,👉 @pablocasado_: “Nadie hubiera podido aventurar que en tan solo 100 días ya se hubieran puesto en marcha muchas de las cuestiones a las que @FeijooGalicia se comprometió con los gallegos”.  Es una referencia de gobierno para lo que el Partido Popular hará en el futuro.  https://t.co/FplRZbWIkH
1339984533425434624,partido popular,"🔵  @FeijooGalicia: “Durante la primera ola empezamos a construir nuestros proyectos para reconstruir la economía y un comité de expertos que nos dijese exactamente cómo podíamos hacerlo”.  🏥 Vamos a hacer un hospital público de más de 400 mill.€, tal y como nos comprometimos.  https://t.co/G1nZet62eZ"
1339982750087057408,partido popular,"🔵 @FeijooGalicia:  “Desconozco si Sánchez ha logrado superar el insomnio, lo que sí puedo asegurar es que la mayoría de españoles empieza a padecerlo. Afrontamos uno de los momentos más trágicos de nuestra historia con el Gobierno más inexperto, sectario y peor avenido posible”.  https://t.co/j1jmTRphhl"
1339980302790389763,partido popular,"🔵  @FeijooGalicia: “En 2021 se cumplirán 40 años de la primera victoria del Partido Popular en unas elecciones autonómicas y, durante estos 40 años, el PPdeG ha ganado siempre. Hemos logrado acreditar que nuestro proyecto es útil, responsable y sinónimo de estabilidad"".  https://t.co/c0uMOJzGjC"
1339977895163400193,partido popular,"📡  #EnDirecto 👉 Acto sobre economía y fondos europeos, con @pablocasado_ y @FeijooGalicia.  https://t.co/oUyYrCLiJy"
1339967887637946369,partido popular,"🔵 En unos minutos, @pablocasado_ clausura un acto sobre economía y fondos europeos junto a @FeijooGalicia.  https://t.co/EUSAuEjziu"
1339966151389048832,partido popular,"🔴 Sánchez no puede repetir el Plan E de Zapatero, toda Europa nos está mirando.  📺 @AlmeidaPP_  https://t.co/WNi63UQExz"
1339931111019962369,partido popular,"""Estos fondos europeos pertenecen a los españoles, no al Gobierno, y son para recuperar la salud de todos, la economía, las oportunidades y el empleo en España"".  👉 @DolorsMM  durante el lanzamiento de la campaña del @PPE_ES #SOYRESPONSABLE  https://t.co/upSRYgk4p5"
1339929720364908544,partido popular,"""Esta vacuna y los fondos europeos, que vienen liderados por la familia política más grande de Europa, el Partido Popular, nos van a ayudar a salir de esta crisis sanitaria, económica y social"".  👉 @DolorsMM  durante el lanzamiento de la campaña del @PPE_ES #SOYRESPONSABLE  https://t.co/sqxYYCE1nT"
